"route","title","word_count","canonical","robots","internal_links","external_links","classification","recommendation"
"mos/2t0x1.html","2T0X1 Traffic Management Civilian Careers | VeteranCareerPath","3180","https://veterancareerpath.com/mos/2t0x1.html","","408","11","mos_reference","keep"
"mos/2t1x1.html","2T1X1 Vehicle Operations Civilian Careers | VeteranCareerPath","3048","https://veterancareerpath.com/mos/2t1x1.html","","408","11","mos_reference","keep"
"mos/2t2x1.html","2T2X1 Air Transportation Civilian Careers | VeteranCareerPath","3048","https://veterancareerpath.com/mos/2t2x1.html","","408","11","mos_reference","keep"
"mos/2t3x1.html","2T3X1 Special Vehicle Maintenance Careers | VeteranCareerPath","3058","https://veterancareerpath.com/mos/2t3x1.html","","408","11","mos_reference","keep"
"mos/2t3x7.html","2T3X7 Vehicle Management and Analysis Careers | VeteranCareerPath","3069","https://veterancareerpath.com/mos/2t3x7.html","","408","11","mos_reference","keep"
"mos/2w0x1.html","2W0X1 Munitions Systems Civilian Careers | VeteranCareerPath","3145","https://veterancareerpath.com/mos/2w0x1.html","","408","13","mos_reference","keep"
"mos/2w1x1.html","2W1X1 Aircraft Armament Systems Careers | VeteranCareerPath","3155","https://veterancareerpath.com/mos/2w1x1.html","","408","13","mos_reference","keep"
"mos/3000.html","3000 Basic Supply/Service Marine Careers | VeteranCareerPath","3196","https://veterancareerpath.com/mos/3000.html","","408","11","mos_reference","keep"
"mos/3043.html","3043 Supply Administration and Operations | VeteranCareerPath","2728","https://veterancareerpath.com/mos/3043.html","","405","7","mos_reference","keep"
"mos/3051.html","3051 Warehouse Clerk Civilian Careers | USMC MOS to Civilian Jobs","3190","https://veterancareerpath.com/mos/3051.html","","408","11","mos_reference","keep"
"mos/3052.html","3052 Packaging Specialist Civilian Careers | VeteranCareerPath","3186","https://veterancareerpath.com/mos/3052.html","","408","11","mos_reference","keep"
"mos/3112.html","3112 Traffic Management Specialist Careers | VeteranCareerPath","3196","https://veterancareerpath.com/mos/3112.html","","408","11","mos_reference","keep"
"mos/31a.html","31A Military Police Officer Civilian Careers | VeteranCareerPath","3268","https://veterancareerpath.com/mos/31a.html","","408","16","mos_reference","keep"
"mos/31b.html","31B Military Police Civilian Careers | Army MOS Transition Guide","3042","https://veterancareerpath.com/mos/31b.html","","405","16","mos_reference","keep"
"mos/31d.html","31D Criminal Investigation Special Careers | VeteranCareerPath","3277","https://veterancareerpath.com/mos/31d.html","","408","16","mos_reference","keep"
"mos/31e.html","31E Internment/Resettlement Careers | VeteranCareerPath","3255","https://veterancareerpath.com/mos/31e.html","","408","16","mos_reference","keep"
"mos/31k.html","31K Military Working Dog Handler Careers | VeteranCareerPath","3278","https://veterancareerpath.com/mos/31k.html","","408","16","mos_reference","keep"
"mos/31z.html","31Z Military Police Senior Sergeant Careers | VeteranCareerPath","3278","https://veterancareerpath.com/mos/31z.html","","408","16","mos_reference","keep"
"mos/3531.html","3531 Motor Vehicle Operator Civilian Careers | VeteranCareerPath","2726","https://veterancareerpath.com/mos/3531.html","","405","9","mos_reference","keep"
"mos/3533.html","3533 Automotive Organizational Careers | VeteranCareerPath","3063","https://veterancareerpath.com/mos/3533.html","","408","11","mos_reference","keep"
"mos/3534.html","3534 Motor Transport Operations Chief Careers | VeteranCareerPath","3075","https://veterancareerpath.com/mos/3534.html","","408","11","mos_reference","keep"
"mos/35a.html","35A Military Intelligence Officer Careers | VeteranCareerPath","3334","https://veterancareerpath.com/mos/35a.html","","408","20","mos_reference","keep"
"mos/35d.html","35D All-Source Intelligence Officer Careers | VeteranCareerPath","3334","https://veterancareerpath.com/mos/35d.html","","408","20","mos_reference","keep"
"mos/35e.html","35E Counterintelligence Agent Careers | VeteranCareerPath","3323","https://veterancareerpath.com/mos/35e.html","","408","20","mos_reference","keep"
"mos/35f.html","35F Intelligence Analyst Civilian Careers | VeteranCareerPath","3000","https://veterancareerpath.com/mos/35f.html","","405","18","mos_reference","keep"
"mos/35g.html","35G Geospatial Intelligence Imagery Analyst | VeteranCareerPath","3344","https://veterancareerpath.com/mos/35g.html","","408","20","mos_reference","keep"
"mos/35h.html","35H Collection Manager Civilian Careers | VeteranCareerPath","3324","https://veterancareerpath.com/mos/35h.html","","408","20","mos_reference","keep"
"mos/35l.html","35L Counterintelligence Agent Careers | VeteranCareerPath","3323","https://veterancareerpath.com/mos/35l.html","","408","20","mos_reference","keep"
"mos/35m.html","35M Human Intelligence Collector Careers | VeteranCareerPath","3334","https://veterancareerpath.com/mos/35m.html","","408","20","mos_reference","keep"
"mos/35n.html","35N Signals Intelligence Analyst Careers | VeteranCareerPath","3334","https://veterancareerpath.com/mos/35n.html","","408","20","mos_reference","keep"
"mos/35p.html","35P Cryptologic Linguist Civilian Careers | VeteranCareerPath","2664","https://veterancareerpath.com/mos/35p.html","","405","10","mos_reference","keep"
"mos/35q.html","35Q Cryptologic Network Warfare Specialist | VeteranCareerPath","3344","https://veterancareerpath.com/mos/35q.html","","408","20","mos_reference","keep"
"mos/35s.html","35S Signals Intelligence Analyst Careers | VeteranCareerPath","3334","https://veterancareerpath.com/mos/35s.html","","408","20","mos_reference","keep"
"mos/35t.html","35T Military Intelligence Systems | VeteranCareerPath","3343","https://veterancareerpath.com/mos/35t.html","","408","20","mos_reference","keep"
"mos/35v.html","35V Imagery Analyst Civilian Careers | Army MOS to Civilian Jobs","3328","https://veterancareerpath.com/mos/35v.html","","408","20","mos_reference","keep"
"mos/35w.html","35W Electronic Warfare Specialist Careers | VeteranCareerPath","3334","https://veterancareerpath.com/mos/35w.html","","408","20","mos_reference","keep"
"mos/35x.html","35X Intelligence Senior Sergeant Careers | VeteranCareerPath","3334","https://veterancareerpath.com/mos/35x.html","","408","20","mos_reference","keep"
"mos/35y.html","35Y Chief Intelligence Sergeant Careers | VeteranCareerPath","3334","https://veterancareerpath.com/mos/35y.html","","408","20","mos_reference","keep"
"mos/35z.html","35Z SIGINT Senior Sergeant/Chief Careers | VeteranCareerPath","3334","https://veterancareerpath.com/mos/35z.html","","408","20","mos_reference","keep"
"mos/36a.html","36A Financial Management Officer Careers | VeteranCareerPath","3202","https://veterancareerpath.com/mos/36a.html","","408","14","mos_reference","keep"
"mos/36b.html","36B Financial Management Technician Careers | VeteranCareerPath","3202","https://veterancareerpath.com/mos/36b.html","","408","14","mos_reference","keep"
"mos/3711.html","3711 NBC Defense Specialist Civilian Careers | VeteranCareerPath","2750","https://veterancareerpath.com/mos/3711.html","","408","5","mos_reference","keep"
"mos/37a.html","37A Psychological Operations Officer Careers | VeteranCareerPath","2843","https://veterancareerpath.com/mos/37a.html","","408","8","mos_reference","keep"
"mos/37f.html","37F Psychological Operations Careers | VeteranCareerPath","2842","https://veterancareerpath.com/mos/37f.html","","408","8","mos_reference","keep"
"mos/38a.html","38A Civil Affairs Officer Civilian Careers | VeteranCareerPath","2844","https://veterancareerpath.com/mos/38a.html","","408","8","mos_reference","keep"
"mos/38b.html","38B Civil Affairs Specialist Civilian Careers | VeteranCareerPath","2844","https://veterancareerpath.com/mos/38b.html","","408","8","mos_reference","keep"
"mos/3d0x1.html","3D0X1 Knowledge Operations Management Careers | VeteranCareerPath","3186","https://veterancareerpath.com/mos/3d0x1.html","","408","18","mos_reference","keep"
"mos/3d0x2.html","3D0X2 Cyber Systems Operations Careers | VeteranCareerPath","3106","https://veterancareerpath.com/mos/3d0x2.html","","405","20","mos_reference","keep"
"mos/3d0x3.html","3D0X3 Cyber Surety Civilian Careers | USSF AFSC to Civilian Jobs","3299","https://veterancareerpath.com/mos/3d0x3.html","","408","20","mos_reference","keep"
"mos/3d0x4.html","3D0X4 Computer Systems Programming Careers | VeteranCareerPath","3296","https://veterancareerpath.com/mos/3d0x4.html","","408","20","mos_reference","keep"
"mos/3d1x1.html","3D1X1 Client Systems Civilian Careers | VeteranCareerPath","3295","https://veterancareerpath.com/mos/3d1x1.html","","408","20","mos_reference","keep"
"mos/3d1x2.html","3D1X2 Cyber Transport Systems Careers | VeteranCareerPath","3305","https://veterancareerpath.com/mos/3d1x2.html","","408","20","mos_reference","keep"
"mos/3d1x3.html","3D1X3 RF Transmission Systems Careers | VeteranCareerPath","3296","https://veterancareerpath.com/mos/3d1x3.html","","408","20","mos_reference","keep"
"mos/3d1x4.html","3D1X4 Spectrum Operations Civilian Careers | VeteranCareerPath","3286","https://veterancareerpath.com/mos/3d1x4.html","","408","20","mos_reference","keep"
"mos/3e0x1.html","3E0X1 Electrical Systems Civilian Careers | VeteranCareerPath","3236","https://veterancareerpath.com/mos/3e0x1.html","","408","16","mos_reference","keep"
"mos/3e0x2.html","3E0X2 Electrical Power Production Careers | VeteranCareerPath","3246","https://veterancareerpath.com/mos/3e0x2.html","","408","16","mos_reference","keep"
"mos/3e1x1.html","3E1X1 Heating Ventilation Air Careers | VeteranCareerPath","3276","https://veterancareerpath.com/mos/3e1x1.html","","408","16","mos_reference","keep"
"mos/3e2x1.html","3E2X1 Pavement and Construction Equipment | VeteranCareerPath","3256","https://veterancareerpath.com/mos/3e2x1.html","","408","16","mos_reference","keep"
"mos/3e3x1.html","3E3X1 Structural Civilian Careers | USAF AFSC to Civilian Jobs","3229","https://veterancareerpath.com/mos/3e3x1.html","","408","16","mos_reference","keep"
"mos/3e4x1.html","3E4X1 Water and Fuel Systems Careers | VeteranCareerPath","3267","https://veterancareerpath.com/mos/3e4x1.html","","408","16","mos_reference","keep"
"mos/3e4x3.html","3E4X3 Pest Management Civilian Careers | VeteranCareerPath","3236","https://veterancareerpath.com/mos/3e4x3.html","","408","16","mos_reference","keep"
"mos/3e5x1.html","3E5X1 Engineering Civilian Careers | USAF AFSC to Civilian Jobs","3229","https://veterancareerpath.com/mos/3e5x1.html","","408","16","mos_reference","keep"
"mos/3e6x1.html","3E6X1 Operations Management Civilian Careers | VeteranCareerPath","3236","https://veterancareerpath.com/mos/3e6x1.html","","408","16","mos_reference","keep"
"mos/3e7x1.html","3E7X1 Fire Protection Civilian Careers | VeteranCareerPath","3217","https://veterancareerpath.com/mos/3e7x1.html","","408","14","mos_reference","keep"
"mos/3e8x1.html","3E8X1 Explosive Ordnance Disposal Careers | VeteranCareerPath","3155","https://veterancareerpath.com/mos/3e8x1.html","","408","13","mos_reference","keep"
"mos/3f0x1.html","3F0X1 Personnel Civilian Careers | USSF AFSC to Civilian Jobs","3164","https://veterancareerpath.com/mos/3f0x1.html","","408","11","mos_reference","keep"
"mos/3f1x1.html","3F1X1 Services Civilian Careers | USAF AFSC to Civilian Jobs","3155","https://veterancareerpath.com/mos/3f1x1.html","","408","11","mos_reference","keep"
"mos/3f2x1.html","3F2X1 Education and Training Civilian Careers | VeteranCareerPath","3173","https://veterancareerpath.com/mos/3f2x1.html","","408","11","mos_reference","keep"
"mos/3f3x1.html","3F3X1 Manpower Civilian Careers | USAF AFSC to Civilian Jobs","3155","https://veterancareerpath.com/mos/3f3x1.html","","408","11","mos_reference","keep"
"mos/3f4x1.html","3F4X1 Equal Opportunity Civilian Careers | VeteranCareerPath","3162","https://veterancareerpath.com/mos/3f4x1.html","","408","11","mos_reference","keep"
"mos/3f5x1.html","3F5X1 Administration Civilian Careers | VeteranCareerPath","3160","https://veterancareerpath.com/mos/3f5x1.html","","408","11","mos_reference","keep"
"mos/3m0x1.html","3M0X1 Services Civilian Careers | USAF AFSC to Civilian Jobs","3155","https://veterancareerpath.com/mos/3m0x1.html","","408","11","mos_reference","keep"
"mos/3n0x1.html","3N0X1 Public Affairs Civilian Careers | VeteranCareerPath","3033","https://veterancareerpath.com/mos/3n0x1.html","","408","10","mos_reference","keep"
"mos/3n1x1.html","3N1X1 Regional Band Civilian Careers | USAF AFSC to Civilian Jobs","3486","https://veterancareerpath.com/mos/3n1x1.html","","408","22","mos_reference","keep"
"mos/3n2x1.html","3N2X1 Premier Band Civilian Careers | USAF AFSC to Civilian Jobs","3486","https://veterancareerpath.com/mos/3n2x1.html","","408","22","mos_reference","keep"
"mos/3p0x1.html","3P0X1 Security Forces Civilian Careers | VeteranCareerPath","2918","https://veterancareerpath.com/mos/3p0x1.html","","405","13","mos_reference","keep"
"mos/4133.html","4133 Paralegal Specialist Civilian Careers | VeteranCareerPath","3122","https://veterancareerpath.com/mos/4133.html","","408","13","mos_reference","keep"
"mos/42a.html","42A Human Resources Specialist Careers | VeteranCareerPath","2844","https://veterancareerpath.com/mos/42a.html","","405","10","mos_reference","keep"
"mos/42b.html","42B Human Resources Officer Civilian Careers | VeteranCareerPath","3167","https://veterancareerpath.com/mos/42b.html","","408","11","mos_reference","keep"
"mos/42f.html","42F Human Resources Information Careers | VeteranCareerPath","3186","https://veterancareerpath.com/mos/42f.html","","408","11","mos_reference","keep"
"mos/4312.html","4312 Combat Photographer Civilian Careers | VeteranCareerPath","3030","https://veterancareerpath.com/mos/4312.html","","408","10","mos_reference","keep"
"mos/4341.html","4341 Combat Correspondent Civilian Careers | VeteranCareerPath","3030","https://veterancareerpath.com/mos/4341.html","","408","10","mos_reference","keep"
"mos/4421.html","4421 Combat Videographer Civilian Careers | VeteranCareerPath","3030","https://veterancareerpath.com/mos/4421.html","","408","10","mos_reference","keep"
"mos/46a.html","46A Public Affairs Officer Civilian Careers | VeteranCareerPath","3029","https://veterancareerpath.com/mos/46a.html","","408","10","mos_reference","keep"
"mos/46q.html","46Q Public Affairs Specialist Careers | VeteranCareerPath","3028","https://veterancareerpath.com/mos/46q.html","","408","10","mos_reference","keep"
"mos/46r.html","46R Public Affairs Broadcast Careers | VeteranCareerPath","3038","https://veterancareerpath.com/mos/46r.html","","408","10","mos_reference","keep"
"mos/4a0x1.html","4A0X1 Health Services Management Careers | VeteranCareerPath","3211","https://veterancareerpath.com/mos/4a0x1.html","","408","12","mos_reference","keep"
"mos/4a1x1.html","4A1X1 Medical Materiel Civilian Careers | VeteranCareerPath","3201","https://veterancareerpath.com/mos/4a1x1.html","","408","12","mos_reference","keep"
"mos/4a2x1.html","4A2X1 Biomedical Equipment Civilian Careers | VeteranCareerPath","3201","https://veterancareerpath.com/mos/4a2x1.html","","408","12","mos_reference","keep"
"mos/4b0x1.html","4B0X1 Bioenvironmental Engineering Careers | VeteranCareerPath","3200","https://veterancareerpath.com/mos/4b0x1.html","","408","12","mos_reference","keep"
"mos/4c0x1.html","4C0X1 Mental Health Service Civilian Careers | VeteranCareerPath","3212","https://veterancareerpath.com/mos/4c0x1.html","","408","12","mos_reference","keep"
"mos/4d0x1.html","4D0X1 Diet Therapy Civilian Careers | USAF AFSC to Civilian Jobs","3205","https://veterancareerpath.com/mos/4d0x1.html","","408","12","mos_reference","keep"
"mos/4e0x1.html","4E0X1 Public Health Civilian Careers | USAF AFSC to Civilian Jobs","3205","https://veterancareerpath.com/mos/4e0x1.html","","408","12","mos_reference","keep"
"mos/4h0x1.html","4H0X1 Cardiopulmonary Laboratory Careers | VeteranCareerPath","3200","https://veterancareerpath.com/mos/4h0x1.html","","408","12","mos_reference","keep"
"mos/4j0x2.html","4J0X2 Physical Medicine Civilian Careers | VeteranCareerPath","3201","https://veterancareerpath.com/mos/4j0x2.html","","408","12","mos_reference","keep"
"mos/4m0x1.html","4M0X1 Aerospace and Operational Physiology | VeteranCareerPath","3221","https://veterancareerpath.com/mos/4m0x1.html","","408","12","mos_reference","keep"
"mos/4n0x1.html","4N0X1 Aerospace Medical Service Careers | VeteranCareerPath","3220","https://veterancareerpath.com/mos/4n0x1.html","","408","12","mos_reference","keep"
"mos/4p0x1.html","4P0X1 Pharmacy Civilian Careers | USAF AFSC to Civilian Jobs","3194","https://veterancareerpath.com/mos/4p0x1.html","","408","12","mos_reference","keep"
"mos/4r0x1.html","4R0X1 Diagnostic Imaging Civilian Careers | VeteranCareerPath","3201","https://veterancareerpath.com/mos/4r0x1.html","","408","12","mos_reference","keep"
"mos/4t0x1.html","4T0X1 Medical Laboratory Civilian Careers | VeteranCareerPath","3201","https://veterancareerpath.com/mos/4t0x1.html","","408","12","mos_reference","keep"
"mos/4v0x1.html","4V0X1 Ophthalmic Civilian Careers | USAF AFSC to Civilian Jobs","3194","https://veterancareerpath.com/mos/4v0x1.html","","408","12","mos_reference","keep"
"mos/56a.html","56A Chaplain Civilian Careers | Army MOS to Civilian Jobs","3092","https://veterancareerpath.com/mos/56a.html","","408","12","mos_reference","keep"
"mos/56m.html","56M Religious Affairs Specialist Careers | VeteranCareerPath","3109","https://veterancareerpath.com/mos/56m.html","","408","12","mos_reference","keep"
"mos/5811.html","5811 Military Police Civilian Careers | USMC MOS Transition Guide","2921","https://veterancareerpath.com/mos/5811.html","","405","14","mos_reference","keep"
"mos/5821.html","5821 Criminal Investigation Division Special | VeteranCareerPath","3299","https://veterancareerpath.com/mos/5821.html","","408","16","mos_reference","keep"
"mos/5j0x1.html","5J0X1 Paralegal Civilian Careers | USSF AFSC to Civilian Jobs","3118","https://veterancareerpath.com/mos/5j0x1.html","","408","13","mos_reference","keep"
"mos/5r0x1.html","5R0X1 Chaplain Assistant Civilian Careers | VeteranCareerPath","3114","https://veterancareerpath.com/mos/5r0x1.html","","408","12","mos_reference","keep"
"mos/6046.html","6046 Aviation Ordnance Systems Technician | VeteranCareerPath","3260","https://veterancareerpath.com/mos/6046.html","","408","12","mos_reference","keep"
"mos/6048.html","6048 Flight Equipment Technician Careers | VeteranCareerPath","3250","https://veterancareerpath.com/mos/6048.html","","408","12","mos_reference","keep"
"mos/6060.html","6060 Aviation Maintenance Administration | VeteranCareerPath","3259","https://veterancareerpath.com/mos/6060.html","","408","12","mos_reference","keep"
"mos/6072.html","6072 Aircraft Maintenance Chief Careers | VeteranCareerPath","3250","https://veterancareerpath.com/mos/6072.html","","408","12","mos_reference","keep"
"mos/60a.html","60A Operational Medicine Officer Careers | VeteranCareerPath","3205","https://veterancareerpath.com/mos/60a.html","","408","12","mos_reference","keep"
"mos/6113.html","6113 Fixed-Wing Aircraft Mechanic Careers | VeteranCareerPath","3250","https://veterancareerpath.com/mos/6113.html","","408","12","mos_reference","keep"
"mos/6123.html","6123 Fixed-Wing Aircraft Power Plants Careers | VeteranCareerPath","3271","https://veterancareerpath.com/mos/6123.html","","408","12","mos_reference","keep"
"mos/61ax.html","61AX Science and Engineering - Careers | VeteranCareerPath","3111","https://veterancareerpath.com/mos/61ax.html","","408","10","mos_reference","keep"
"mos/61n.html","61N Flight Surgeon Civilian Careers | Army MOS to Civilian Jobs","3199","https://veterancareerpath.com/mos/61n.html","","408","12","mos_reference","keep"
"mos/6213.html","6213 Helicopter Mechanic Civilian Careers | VeteranCareerPath","3240","https://veterancareerpath.com/mos/6213.html","","408","12","mos_reference","keep"
"mos/6223.html","6223 Helicopter Power Plants Mechanic Careers | VeteranCareerPath","3261","https://veterancareerpath.com/mos/6223.html","","408","12","mos_reference","keep"
"mos/6273.html","6273 Helicopter Airframes Mechanic Careers | VeteranCareerPath","3250","https://veterancareerpath.com/mos/6273.html","","408","12","mos_reference","keep"
"mos/62a.html","62A Emergency Physician Civilian Careers | VeteranCareerPath","3195","https://veterancareerpath.com/mos/62a.html","","408","12","mos_reference","keep"
"mos/62ex.html","62EX Developmental Engineer Civilian Careers | VeteranCareerPath","3070","https://veterancareerpath.com/mos/62ex.html","","408","10","mos_reference","keep"
"mos/63ax.html","63AX Acquisition Manager Civilian Careers | VeteranCareerPath","3070","https://veterancareerpath.com/mos/63ax.html","","408","10","mos_reference","keep"
"mos/66c.html","66C Psychiatric/Mental Health Nurse Careers | VeteranCareerPath","3205","https://veterancareerpath.com/mos/66c.html","","408","12","mos_reference","keep"
"mos/66h.html","66H Medical-Surgical Nurse Civilian Careers | VeteranCareerPath","3195","https://veterancareerpath.com/mos/66h.html","","408","12","mos_reference","keep"
"mos/66n.html","66N Registered Nurse Civilian Careers | Army MOS to Civilian Jobs","3199","https://veterancareerpath.com/mos/66n.html","","408","12","mos_reference","keep"
"mos/67d.html","67D Physical Therapist Civilian Careers | VeteranCareerPath","3195","https://veterancareerpath.com/mos/67d.html","","408","12","mos_reference","keep"
"mos/67g.html","67G Physician Assistant Civilian Careers | VeteranCareerPath","3195","https://veterancareerpath.com/mos/67g.html","","408","12","mos_reference","keep"
"mos/67j.html","67J Aeromedical Physician Assistant Careers | VeteranCareerPath","3205","https://veterancareerpath.com/mos/67j.html","","408","12","mos_reference","keep"
"mos/68a.html","68A Biomedical Equipment Specialist Careers | VeteranCareerPath","3205","https://veterancareerpath.com/mos/68a.html","","408","12","mos_reference","keep"
"mos/68b.html","68B Orthopedic Specialist Civilian Careers | VeteranCareerPath","3195","https://veterancareerpath.com/mos/68b.html","","408","12","mos_reference","keep"
"mos/68c.html","68C Practical Nursing Specialist Careers | VeteranCareerPath","3205","https://veterancareerpath.com/mos/68c.html","","408","12","mos_reference","keep"
"mos/68d.html","68D Operating Room Specialist Careers | VeteranCareerPath","3205","https://veterancareerpath.com/mos/68d.html","","408","12","mos_reference","keep"
"mos/68e.html","68E Dental Specialist Civilian Careers | VeteranCareerPath","2963","https://veterancareerpath.com/mos/68e.html","","408","8","mos_reference","keep"
"mos/68f.html","68F Physical Therapy Specialist Careers | VeteranCareerPath","3205","https://veterancareerpath.com/mos/68f.html","","408","12","mos_reference","keep"
"mos/68g.html","68G Patient Administration Specialist Careers | VeteranCareerPath","3205","https://veterancareerpath.com/mos/68g.html","","408","12","mos_reference","keep"
"mos/68h.html","68H Optical Laboratory Specialist Careers | VeteranCareerPath","3205","https://veterancareerpath.com/mos/68h.html","","408","12","mos_reference","keep"
"mos/68j.html","68J Medical Logistics Specialist Careers | VeteranCareerPath","3205","https://veterancareerpath.com/mos/68j.html","","408","12","mos_reference","keep"
"mos/68k.html","68K Medical Laboratory Specialist Careers | VeteranCareerPath","3205","https://veterancareerpath.com/mos/68k.html","","408","12","mos_reference","keep"
"mos/68l.html","68L Occupational Therapy Specialist Careers | VeteranCareerPath","3205","https://veterancareerpath.com/mos/68l.html","","408","12","mos_reference","keep"
"mos/68m.html","68M Nutrition Care Specialist Careers | VeteranCareerPath","3205","https://veterancareerpath.com/mos/68m.html","","408","12","mos_reference","keep"
"mos/68n.html","68N Cardiovascular Specialist Careers | VeteranCareerPath","3194","https://veterancareerpath.com/mos/68n.html","","408","12","mos_reference","keep"
"mos/68p.html","68P Radiology Specialist Civilian Careers | VeteranCareerPath","3195","https://veterancareerpath.com/mos/68p.html","","408","12","mos_reference","keep"
"mos/68q.html","68Q Pharmacy Specialist Civilian Careers | VeteranCareerPath","3195","https://veterancareerpath.com/mos/68q.html","","408","12","mos_reference","keep"
"mos/68r.html","68R Veterinary Food Inspection Specialist | VeteranCareerPath","3215","https://veterancareerpath.com/mos/68r.html","","408","12","mos_reference","keep"
"mos/68s.html","68S Preventive Medicine Specialist Careers | VeteranCareerPath","3205","https://veterancareerpath.com/mos/68s.html","","408","12","mos_reference","keep"
"mos/68t.html","68T Animal Care Specialist Civilian Careers | VeteranCareerPath","3206","https://veterancareerpath.com/mos/68t.html","","408","12","mos_reference","keep"
"mos/68v.html","68V Respiratory Specialist Civilian Careers | VeteranCareerPath","3195","https://veterancareerpath.com/mos/68v.html","","408","12","mos_reference","keep"
"mos/68w.html","68W Combat Medic Specialist Civilian Careers | VeteranCareerPath","3034","https://veterancareerpath.com/mos/68w.html","","405","12","mos_reference","keep"
"mos/68x.html","68X Mental Health Specialist Civilian Careers | VeteranCareerPath","3206","https://veterancareerpath.com/mos/68x.html","","408","12","mos_reference","keep"
"mos/68y.html","68Y Eye Specialist Civilian Careers | Army MOS to Civilian Jobs","3199","https://veterancareerpath.com/mos/68y.html","","408","12","mos_reference","keep"
"mos/68z.html","68Z Chief Medical NCO Civilian Careers | VeteranCareerPath","3206","https://veterancareerpath.com/mos/68z.html","","408","12","mos_reference","keep"
"mos/6c0x1.html","6C0X1 Contracting Civilian Careers | USAF AFSC Transition Guide","2850","https://veterancareerpath.com/mos/6c0x1.html","","405","10","mos_reference","keep"
"mos/6f0x1.html","6F0X1 Financial Management Civilian Careers | VeteranCareerPath","3207","https://veterancareerpath.com/mos/6f0x1.html","","408","14","mos_reference","keep"
"mos/7212.html","7212 Low Altitude Air Defense (LAAD) Gunner | VeteranCareerPath","3138","https://veterancareerpath.com/mos/7212.html","","408","14","mos_reference","keep"
"mos/7242.html","7242 Aircraft Rescue and Fire Fighter Careers | VeteranCareerPath","3255","https://veterancareerpath.com/mos/7242.html","","408","14","mos_reference","keep"
"mos/74a.html","74A Chemical and Nuclear Officer Careers | VeteranCareerPath","2748","https://veterancareerpath.com/mos/74a.html","","408","5","mos_reference","keep"
"mos/74d.html","74D Chemical Operations Specialist Careers | VeteranCareerPath","2661","https://veterancareerpath.com/mos/74d.html","","405","7","mos_reference","keep"
"mos/79r.html","79R Recruiter Civilian Careers | Army MOS to Civilian Jobs","3009","https://veterancareerpath.com/mos/79r.html","","408","8","mos_reference","keep"
"mos/79s.html","79S Career Counselor Civilian Careers | Army MOS to Civilian Jobs","3020","https://veterancareerpath.com/mos/79s.html","","408","8","mos_reference","keep"
"mos/79t.html","79T Recruiting and Retention NCO Careers | VeteranCareerPath","3037","https://veterancareerpath.com/mos/79t.html","","408","8","mos_reference","keep"
"mos/79v.html","79V Retention and Transition NCO Careers | VeteranCareerPath","3037","https://veterancareerpath.com/mos/79v.html","","408","8","mos_reference","keep"
"mos/7s0x1.html","7S0X1 Special Investigations Civilian Careers | VeteranCareerPath","3263","https://veterancareerpath.com/mos/7s0x1.html","","408","16","mos_reference","keep"
"mos/8014.html","8014 Combatant Diver Civilian Careers | USMC MOS to Civilian Jobs","3279","https://veterancareerpath.com/mos/8014.html","","408","17","mos_reference","keep"
"mos/8023.html","8023 Jump Qualified Marine Civilian Careers | VeteranCareerPath","3286","https://veterancareerpath.com/mos/8023.html","","408","17","mos_reference","keep"
"mos/8026.html","8026 Military Freefall Parachutist Careers | VeteranCareerPath","3285","https://veterancareerpath.com/mos/8026.html","","408","17","mos_reference","keep"
"mos/8531.html","8531 Marksmanship Coach Civilian Careers | VeteranCareerPath","3028","https://veterancareerpath.com/mos/8531.html","","408","8","mos_reference","keep"
"mos/8532.html","8532 Primary Marksmanship Instructor Careers | VeteranCareerPath","3038","https://veterancareerpath.com/mos/8532.html","","408","8","mos_reference","keep"
"mos/8541.html","8541 Scout Sniper Civilian Careers | USMC MOS to Civilian Jobs","3279","https://veterancareerpath.com/mos/8541.html","","408","17","mos_reference","keep"
"mos/8542.html","8542 Scout Sniper Team Leader Careers | VeteranCareerPath","3296","https://veterancareerpath.com/mos/8542.html","","408","17","mos_reference","keep"
"mos/8621.html","8621 SERE Instructor Civilian Careers | USMC MOS to Civilian Jobs","3032","https://veterancareerpath.com/mos/8621.html","","408","8","mos_reference","keep"
"mos/88a.html","88A Transportation Officer Civilian Careers | VeteranCareerPath","3042","https://veterancareerpath.com/mos/88a.html","","408","11","mos_reference","keep"
"mos/88h.html","88H Cargo Specialist Civilian Careers | Army MOS to Civilian Jobs","3046","https://veterancareerpath.com/mos/88h.html","","408","11","mos_reference","keep"
"mos/88k.html","88K Watercraft Operator Civilian Careers | VeteranCareerPath","3042","https://veterancareerpath.com/mos/88k.html","","408","11","mos_reference","keep"
"mos/88l.html","88L Watercraft Engineer Civilian Careers | VeteranCareerPath","3042","https://veterancareerpath.com/mos/88l.html","","408","11","mos_reference","keep"
"mos/88m.html","88M Motor Transport Operator Civilian Careers | VeteranCareerPath","2852","https://veterancareerpath.com/mos/88m.html","","405","10","mos_reference","keep"
"mos/88n.html","88N Transportation Management Coordinator | VeteranCareerPath","3051","https://veterancareerpath.com/mos/88n.html","","408","11","mos_reference","keep"
"mos/88z.html","88Z Transportation Senior Sergeant Careers | VeteranCareerPath","3052","https://veterancareerpath.com/mos/88z.html","","408","11","mos_reference","keep"
